point_id,seed,cure_run_dir,mode,status,base_feasible,selected_mask,selected_interventions,lower_improvement,upper_improvement,cost,relevance_delta_lower,provider_disparity_upper,fatigue_upper,feasible,reason,action
lhs-023,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-023/seed-sweep-20260807T200156Z/runs/calibration-lhs-023-seed-42-20260807T200156Z-7916d9fe,repair,repair_selected,False,1,"('repeat_cap',)",0.3139146090239431,0.3283367487931351,0.05,-0.05277206621275654,0.21789351851851846,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-023,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-023/seed-sweep-20260807T200156Z/runs/calibration-lhs-023-seed-43-20260807T201619Z-5bd12398,improvement,improve_selected,True,1,"('repeat_cap',)",0.31484394052627684,0.32597605802708207,0.05,-0.03989671746181045,0.18673032407407408,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-023,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-023/seed-sweep-20260807T200156Z/runs/calibration-lhs-023-seed-44-20260807T203042Z-b54cb57a,repair,repair_selected,False,1,"('repeat_cap',)",0.30919007645530994,0.32202237154689234,0.05,-0.04823592335462945,0.22085648148148151,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-023,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-023/seed-sweep-20260807T200156Z/runs/calibration-lhs-023-seed-45-20260807T204811Z-7d3ec307,repair,repair_selected,False,1,"('repeat_cap',)",0.3112602467261298,0.3297971550938862,0.05,-0.04633600203590538,0.24004050925925924,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-023,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-023/seed-sweep-20260807T200156Z/runs/calibration-lhs-023-seed-46-20260807T210231Z-213edc40,repair,repair_selected,False,1,"('repeat_cap',)",0.3103672395616,0.324429959878064,0.05,-0.0462851859830945,0.2003935185185184,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-024,42,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-024/seed-sweep-20260807T211648Z/runs/calibration-lhs-024-seed-42-20260807T211648Z-2658dea8,repair,repair_selected,False,1,"('repeat_cap',)",0.24622590722873888,0.26247519449531115,0.05,-0.04621031037688084,0.2223219373219374,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-024,43,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-024/seed-sweep-20260807T211648Z/runs/calibration-lhs-024-seed-43-20260807T212818Z-26f4f83e,improvement,improve_selected,True,1,"('repeat_cap',)",0.24522852523591132,0.2602118404419772,0.05,-0.03317944305140619,0.19940883190883185,0.0,True,Base policy is feasible; selected the exact maximin-improvement portfolio.,improve_selected
lhs-024,44,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-024/seed-sweep-20260807T211648Z/runs/calibration-lhs-024-seed-44-20260807T213945Z-6e6107ef,repair,repair_selected,False,1,"('repeat_cap',)",0.24073116394263572,0.25476532234220595,0.05,-0.04434103809530787,0.21959401709401716,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-024,45,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-024/seed-sweep-20260807T211648Z/runs/calibration-lhs-024-seed-45-20260807T215123Z-1dc10170,repair,repair_selected,False,1,"('repeat_cap',)",0.24249327071854432,0.26433708456537547,0.05,-0.04016842438534152,0.25018518518518507,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
lhs-024,46,/Users/mlouhichi/Desktop/CURE-Rec/next-paper/paper-ideas/CURE-Rec/code/runs/calibration-lhs-20260806T195446Z/lhs-024/seed-sweep-20260807T211648Z/runs/calibration-lhs-024-seed-46-20260807T220300Z-f29cd059,repair,repair_selected,False,1,"('repeat_cap',)",0.2409969177247694,0.2594548302158646,0.05,-0.03918536874705214,0.21450854700854705,0.0,True,Base policy violates robust constraints; selected the best feasible repair by maximin improvement.,repair_selected
